"REF_DATE","GEO","DGUID","Storage","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-05","Canada","2016A000011124","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028606","1.6.1","-73256.0","","","","1"
"2017-05","Canada","2016A000011124","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028607","1.6.2","-1858.9","","","","1"
"2017-05","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028608","2.1.1","319214.0","","","","1"
"2017-05","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028609","2.1.2","12184.4","","","","1"
"2017-05","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028610","2.2.1","342826.0","","","","1"
"2017-05","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028611","2.2.2","13078.8","","","","1"
"2017-05","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028612","2.3.1","23611.0","","","","1"
"2017-05","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028613","2.3.2","894.4","","","","1"
"2017-05","Quebec","2016A000224","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028614","2.4.1","23444.0","","","","1"
"2017-05","Quebec","2016A000224","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028615","2.4.2","894.4","","","","1"
"2017-05","Quebec","2016A000224","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028616","2.5.1","0.0","","","","1"
"2017-05","Quebec","2016A000224","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028617","2.5.2","0.0","","","","1"
"2017-05","Quebec","2016A000224","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028618","2.6.1","167.0","","","","1"
"2017-05","Quebec","2016A000224","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028619","2.6.2","0.0","","","","1"
"2017-05","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028620","3.1.1","4375994.0","","","","1"
"2017-05","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028621","3.1.2","165959.6","","","","1"
"2017-05","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028622","3.2.1","4852528.0","","","","1"
"2017-05","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028623","3.2.2","184626.6","","","","1"
"2017-05","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028624","3.3.1","476535.0","","","","1"
"2017-05","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028625","3.3.2","18667.0","","","","1"
"2017-05","Ontario","2016A000235","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028626","3.4.1","490624.0","","","","1"
"2017-05","Ontario","2016A000235","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028627","3.4.2","18667.0","","","","1"
"2017-05","Ontario","2016A000235","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028628","3.5.1","0.0","","","","1"
"2017-05","Ontario","2016A000235","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028629","3.5.2","0.0","","","","1"
"2017-05","Ontario","2016A000235","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028630","3.6.1","-14089.0","","","","1"
"2017-05","Ontario","2016A000235","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028631","3.6.2","0.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028632","4.1.1","283009.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028633","4.1.2","11043.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028634","4.2.1","412122.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028635","4.2.2","16081.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028636","4.3.1","129113.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028637","4.3.2","5038.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028638","4.4.1","129113.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028639","4.4.2","5038.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028640","4.5.1","0.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028641","4.5.2","0.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028642","4.6.1","0.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028643","4.6.2","0.0","","","","1"
"2017-05","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028644","5.1.1","12503426.0","","","","1"
"2017-05","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028645","5.1.2","495830.3","","","","1"
"2017-05","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028646","5.2.1","13138992.0","","","","1"
"2017-05","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028647","5.2.2","521588.8","","","","1"
"2017-05","Alberta","2016A000248","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028648","5.3.1","635565.0","","","","1"
"2017-05","Alberta","2016A000248","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028649","5.3.2","25758.5","","","","1"
"2017-05","Alberta","2016A000248","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028650","5.4.1","813488.0","","","","1"
"2017-05","Alberta","2016A000248","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028651","5.4.2","32293.7","","","","1"
"2017-05","Alberta","2016A000248","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028652","5.5.1","119693.0","","","","1"
"2017-05","Alberta","2016A000248","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028653","5.5.2","4751.6","","","","1"
"2017-05","Alberta","2016A000248","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028654","5.6.1","-58230.0","","","","1"
"2017-05","Alberta","2016A000248","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028655","5.6.2","-1783.7","","","","1"
"2017-05","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028656","6.1.1","605913.0","","","","1"
"2017-05","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028657","6.1.2","24703.1","","","","1"
"2017-05","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028658","6.2.1","710050.0","","","","1"
"2017-05","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028659","6.2.2","28913.3","","","","1"
"2017-05","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028660","6.3.1","104138.0","","","","1"
"2017-05","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028661","6.3.2","4210.2","","","","1"
"2017-05","British Columbia","2016A000259","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028662","6.4.1","184206.0","","","","1"
"2017-05","British Columbia","2016A000259","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028663","6.4.2","7500.9","","","","1"
"2017-05","British Columbia","2016A000259","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028664","6.5.1","78964.0","","","","1"
"2017-05","British Columbia","2016A000259","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028665","6.5.2","3215.4","","","","1"
"2017-05","British Columbia","2016A000259","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028666","6.6.1","-1104.0","","","","1"
"2017-05","British Columbia","2016A000259","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028667","6.6.2","-75.3","","","","1"
"2017-06","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028596","1.1.1","19456518.0","","","","1"
"2017-06","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028597","1.1.2","764288.4","","","","1"
"2017-06","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028598","1.2.1","21383002.0","","","","1"
"2017-06","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028599","1.2.2","839412.6","","","","1"
"2017-06","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028600","1.3.1","1926484.0","","","","1"
"2017-06","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028601","1.3.2","75124.2","","","","1"
"2017-06","Canada","2016A000011124","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028602","1.4.1","2127164.0","","","","1"
"2017-06","Canada","2016A000011124","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028603","1.4.2","82901.7","","","","1"
"2017-06","Canada","2016A000011124","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028604","1.5.1","184776.0","","","","1"
"2017-06","Canada","2016A000011124","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028605","1.5.2","7388.6","","","","1"
"2017-06","Canada","2016A000011124","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028606","1.6.1","-15904.0","","","","1"
"2017-06","Canada","2016A000011124","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028607","1.6.2","-388.9","","","","1"
"2017-06","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028608","2.1.1","342826.0","","","","1"
"2017-06","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028609","2.1.2","13078.8","","","","1"
"2017-06","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028610","2.2.1","363738.0","","","","1"
"2017-06","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028611","2.2.2","13876.6","","","","1"
"2017-06","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028612","2.3.1","20912.0","","","","1"
"2017-06","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028613","2.3.2","797.8","","","","1"
"2017-06","Quebec","2016A000224","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028614","2.4.1","20912.0","","","","1"
"2017-06","Quebec","2016A000224","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028615","2.4.2","797.8","","","","1"
"2017-06","Quebec","2016A000224","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028616","2.5.1","0.0","","","","1"
"2017-06","Quebec","2016A000224","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028617","2.5.2","0.0","","","","1"
"2017-06","Quebec","2016A000224","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028618","2.6.1","0.0","","","","1"
"2017-06","Quebec","2016A000224","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028619","2.6.2","0.0","","","","1"
"2017-06","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107028620","3.1.1","4852528.0","","","","1"
"2017-06","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107028621","3.1.2","184626.6","","","","1"
"2017-06","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107028622","3.2.1","5788105.0","","","","1"
"2017-06","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107028623","3.2.2","220483.4","","","","1"
"2017-06","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107028624","3.3.1","935576.0","","","","1"
"2017-06","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107028625","3.3.2","35856.8","","","","1"
"2017-06","Ontario","2016A000235","Injections to storage","Cubic metres","Cubic metres","72","thousands","3","v107028626","3.4.1","941309.0","","","","1"
"2017-06","Ontario","2016A000235","Injections to storage","Gigajoules","Gigajoules","143","thousands","3","v107028627","3.4.2","35856.8","","","","1"
"2017-06","Ontario","2016A000235","Withdrawals from storage","Cubic metres","Cubic metres","72","thousands","3","v107028628","3.5.1","0.0","","","","1"
"2017-06","Ontario","2016A000235","Withdrawals from storage","Gigajoules","Gigajoules","143","thousands","3","v107028629","3.5.2","0.0","","","","1"
"2017-06","Ontario","2016A000235","Other adjustments","Cubic metres","Cubic metres","72","thousands","3","v107028630","3.6.1","-5732.0","","","","1"
"2017-06","Ontario","2016A000235","Other adjustments","Gigajoules","Gigajoules","143","thousands","3","v107028631","3.6.2","0.0","","","","1"
